YEAR,PERIOD,UNIT_CODE,UNIT_TITLE,DELIVERY_UNIT,FULL_PERIOD_NUM,CLASS_SIZE,CLASS_BOXPLOT
2019,H2B2,NEF1102,Engineering physics 1,NEF1102-2019-H2B2,2019220,26,"{""q1"": 42.0, ""median"": 58.5, ""q3"": 81.0, ""whisker_low"": 0.0, ""whisker_high"": 92.0, ""outliers"": []}"
2019,H2B2,NEF1202,Engineering physics 2,NEF1202-2019-H2B2,2019220,47,"{""q1"": 54.5, ""median"": 65.0, ""q3"": 79.0, ""whisker_low"": 46.0, ""whisker_high"": 90.0, ""outliers"": [11.0]}"
2019,H2B2,NEF1204,Introduction to engineering design,NEF1204-2019-H2B2,2019220,12,"{""q1"": 46.75, ""median"": 67.0, ""q3"": 76.5, ""whisker_low"": 4.0, ""whisker_high"": 88.0, ""outliers"": [0.0, 0.0]}"
2019,H2B2,NEF1205,Engineering fundamentals,NEF1205-2019-H2B2,2019220,17,"{""q1"": 53.0, ""median"": 58.0, ""q3"": 77.0, ""whisker_low"": 30.0, ""whisker_high"": 89.0, ""outliers"": []}"
2019,H2B2,NEF2251,Fundamentals of electrical and electronic engineering,NEF2251-2019-H2B2,2019220,27,"{""q1"": 55.0, ""median"": 62.0, ""q3"": 70.5, ""whisker_low"": 50.0, ""whisker_high"": 90.0, ""outliers"": [0.0]}"
2019,H2B2,NEM2104,Numerical modelling of mechanical systems,NEM2104-2019-H2B2,2019220,22,"{""q1"": 52.5, ""median"": 55.0, ""q3"": 63.75, ""whisker_low"": 44.0, ""whisker_high"": 77.0, ""outliers"": []}"
2019,HES2,EPM5530,Project management practice,EPM5530-2019-HES2,2019210,1,{}
2019,H2B1,NBC1104,Structural principles in construction,NBC1104-2019-H2B1,2019210,39,"{""q1"": 58.5, ""median"": 64.0, ""q3"": 68.5, ""whisker_low"": 45.0, ""whisker_high"": 74.0, ""outliers"": [42.0, 0.0, 85.0]}"
2019,H2B1,NBC1111,Fundamentals of building construction,NBC1111-2019-H2B1,2019210,11,"{""q1"": 70.0, ""median"": 71.0, ""q3"": 72.5, ""whisker_low"": 70.0, ""whisker_high"": 73.0, ""outliers"": [80.0, 61.0, 63.0]}"
2019,H2B1,NBC1112,Building science,NBC1112-2019-H2B1,2019210,42,"{""q1"": 56.5, ""median"": 63.5, ""q3"": 70.0, ""whisker_low"": 44.0, ""whisker_high"": 87.0, ""outliers"": [91.0, 2.0, 91.0, 0.0]}"
2019,H2B1,NBC2005,Building materials,NBC2005-2019-H2B1,2019210,53,"{""q1"": 70.0, ""median"": 75.0, ""q3"": 80.0, ""whisker_low"": 60.0, ""whisker_high"": 88.0, ""outliers"": [54.0]}"
2019,HES2,NBC2006,Professional estimating,NBC2006-2019-HES2,2019210,5,{}
2019,HES2,NBC3003,Building services management,NBC3003-2019-HES2,2019210,90,"{""q1"": 68.0, ""median"": 74.0, ""q3"": 77.25, ""whisker_low"": 60.0, ""whisker_high"": 87.0, ""outliers"": [50.0, 50.0, 50.0, 50.0, 52.0, 9.0, 0.0, 0.0]}"
2019,HES2,NBC3004,Construction economics,NBC3004-2019-HES2,2019210,63,"{""q1"": 61.0, ""median"": 65.0, ""q3"": 70.0, ""whisker_low"": 50.0, ""whisker_high"": 82.0, ""outliers"": [36.0, 0.0, 34.0, 21.0, 0.0, 43.0, 0.0]}"
2019,HES2,NBC3005,Construction law,NBC3005-2019-HES2,2019210,26,"{""q1"": 81.0, ""median"": 86.0, ""q3"": 91.0, ""whisker_low"": 69.0, ""whisker_high"": 100.0, ""outliers"": [0.0, 58.0, 20.0]}"
2019,HES2,NBC3204,Complex construction,NBC3204-2019-HES2,2019210,85,"{""q1"": 56.0, ""median"": 64.0, ""q3"": 75.5, ""whisker_low"": 29.0, ""whisker_high"": 97.0, ""outliers"": [0.0, 22.0, 8.0, 24.0, 22.0]}"
2019,HES2,NBC4003,Cost planning and control,NBC4003-2019-HES2,2019210,32,"{""q1"": 54.75, ""median"": 65.0, ""q3"": 72.25, ""whisker_low"": 44.0, ""whisker_high"": 92.0, ""outliers"": [10.0]}"
2019,H2B1,NBD1100,Built environment communication and skills,NBD1100-2019-H2B1,2019210,39,"{""q1"": 75.5, ""median"": 80.0, ""q3"": 83.5, ""whisker_low"": 67.0, ""whisker_high"": 90.0, ""outliers"": [60.0]}"
2019,H2B1,NBD3001,Risk and safety management,NBD3001-2019-H2B1,2019210,35,"{""q1"": 64.5, ""median"": 74.0, ""q3"": 79.0, ""whisker_low"": 53.0, ""whisker_high"": 86.0, ""outliers"": []}"
2019,HES2,NBD3003,Commercial sustainable design,NBD3003-2019-HES2,2019210,29,"{""q1"": 70.5, ""median"": 81.5, ""q3"": 87.0, ""whisker_low"": 54.0, ""whisker_high"": 98.0, ""outliers"": []}"
2019,H2B1,NBD3100,Built environment 2,NBD3100-2019-H2B1,2019210,22,"{""q1"": 67.25, ""median"": 75.0, ""q3"": 83.25, ""whisker_low"": 51.0, ""whisker_high"": 96.0, ""outliers"": []}"
2019,H2B1,NEC2201,Introduction to structural engineering design,NEC2201-2019-H2B1,2019210,25,"{""q1"": 65.0, ""median"": 74.0, ""q3"": 80.0, ""whisker_low"": 43.0, ""whisker_high"": 90.0, ""outliers"": [19.0, 0.0]}"
2019,H2B1,NEC2202,Geomechanics,NEC2202-2019-H2B1,2019210,26,"{""q1"": 50.0, ""median"": 57.0, ""q3"": 68.0, ""whisker_low"": 33.0, ""whisker_high"": 91.0, ""outliers"": [21.0, 11.0, 17.0]}"
2019,H2B1,NEC2204,Highway engineering,NEC2204-2019-H2B1,2019210,18,"{""q1"": 63.75, ""median"": 73.0, ""q3"": 82.25, ""whisker_low"": 48.0, ""whisker_high"": 91.0, ""outliers"": []}"
2019,HES2,NEC3201,Hydraulic engineering,NEC3201-2019-HES2,2019210,78,"{""q1"": 50.0, ""median"": 54.0, ""q3"": 65.0, ""whisker_low"": 31.0, ""whisker_high"": 83.0, ""outliers"": [0.0, 24.0, 25.0, 0.0, 26.0, 19.0]}"
2019,HES2,NEC3202,Civil engineering design 1,NEC3202-2019-HES2,2019210,67,"{""q1"": 68.25, ""median"": 75.0, ""q3"": 82.0, ""whisker_low"": 50.0, ""whisker_high"": 90.0, ""outliers"": []}"
2019,HES2,NEC3203,Structural engineering design 1,NEC3203-2019-HES2,2019210,78,"{""q1"": 56.0, ""median"": 65.5, ""q3"": 74.0, ""whisker_low"": 36.0, ""whisker_high"": 94.0, ""outliers"": [0.0]}"
2019,HES2,NEC4172,Urban development and transportation,NEC4172-2019-HES2,2019210,49,"{""q1"": 64.0, ""median"": 70.0, ""q3"": 75.5, ""whisker_low"": 50.0, ""whisker_high"": 92.0, ""outliers"": [45.0, 0.0]}"
2019,H2B1,NEE2204,Power system supply chain management,NEE2204-2019-H2B1,2019210,39,"{""q1"": 50.5, ""median"": 55.0, ""q3"": 64.5, ""whisker_low"": 32.0, ""whisker_high"": 85.0, ""outliers"": [27.0, 0.0]}"
2019,HES2,NEE3203,Embedded systems,NEE3203-2019-HES2,2019210,27,"{""q1"": 66.0, ""median"": 71.0, ""q3"": 74.5, ""whisker_low"": 60.0, ""whisker_high"": 86.0, ""outliers"": [51.0, 51.0]}"
2019,HES2,NEE3207,Analogue and digital transmission,NEE3207-2019-HES2,2019210,29,"{""q1"": 73.0, ""median"": 81.0, ""q3"": 84.0, ""whisker_low"": 63.0, ""whisker_high"": 97.0, ""outliers"": [55.0]}"
2019,HES2,NEE3208,Signal processing,NEE3208-2019-HES2,2019210,30,"{""q1"": 54.25, ""median"": 62.5, ""q3"": 72.25, ""whisker_low"": 50.0, ""whisker_high"": 94.0, ""outliers"": [24.0]}"
2019,HES2,NEE4211,Mobile networks and communications,NEE4211-2019-HES2,2019210,15,"{""q1"": 65.5, ""median"": 71.0, ""q3"": 75.0, ""whisker_low"": 60.0, ""whisker_high"": 86.0, ""outliers"": [90.0, 50.0]}"
2019,H2B1,NEF1201,Engineering mathematics 2,NEF1201-2019-H2B1,2019210,72,"{""q1"": 40.75, ""median"": 52.5, ""q3"": 70.0, ""whisker_low"": 0.0, ""whisker_high"": 86.0, ""outliers"": []}"
2019,HES2,NEF3001,Applied project 1,NEF3001-2019-HES2,2019210,6,{}
2019,HES2,NEF3002,Applied project 2,NEF3002-2019-HES2,2019210,47,"{""q1"": 71.0, ""median"": 81.5, ""q3"": 86.75, ""whisker_low"": 50.0, ""whisker_high"": 93.0, ""outliers"": []}"
2019,HES2,NEF3202,Research methods,NEF3202-2019-HES2,2019210,177,"{""q1"": 65.0, ""median"": 73.0, ""q3"": 81.0, ""whisker_low"": 46.0, ""whisker_high"": 99.0, ""outliers"": [33.0, 0.0, 0.0, 0.0]}"
2019,HES2,NEF4101,Research project 1,NEF4101-2019-HES2,2019210,30,"{""q1"": 71.0, ""median"": 79.0, ""q3"": 83.5, ""whisker_low"": 58.0, ""whisker_high"": 92.0, ""outliers"": [0.0]}"
2019,HES2,NEF4201,Research project 2,NEF4201-2019-HES2,2019210,103,"{""q1"": 68.0, ""median"": 80.0, ""q3"": 82.0, ""whisker_low"": 50.0, ""whisker_high"": 94.0, ""outliers"": []}"
2019,HES2,NEF4205,Sustainable energy systems,NEF4205-2019-HES2,2019210,73,"{""q1"": 62.0, ""median"": 71.5, ""q3"": 76.0, ""whisker_low"": 50.0, ""whisker_high"": 86.0, ""outliers"": []}"
2019,HES2,NEF4206,Advanced engineering design,NEF4206-2019-HES2,2019210,92,"{""q1"": 66.0, ""median"": 72.0, ""q3"": 80.0, ""whisker_low"": 50.0, ""whisker_high"": 93.0, ""outliers"": []}"
2019,HES2,NEF4207,Engineering applications,NEF4207-2019-HES2,2019210,46,"{""q1"": 69.0, ""median"": 74.0, ""q3"": 80.0, ""whisker_low"": 60.0, ""whisker_high"": 92.0, ""outliers"": [0.0, 0.0, 0.0]}"
2019,H2B1,NEM1001,Algebra and calculus,NEM1001-2019-H2B1,2019210,30,"{""q1"": 32.75, ""median"": 72.0, ""q3"": 87.5, ""whisker_low"": 0.0, ""whisker_high"": 98.0, ""outliers"": []}"
2019,H2B1,NEM2104,Numerical modelling of mechanical systems,NEM2104-2019-H2B1,2019210,14,"{""q1"": 50.0, ""median"": 56.5, ""q3"": 65.5, ""whisker_low"": 28.0, ""whisker_high"": 83.0, ""outliers"": [0.0]}"
2019,H2B1,NEM2201,Thermodynamics 1,NEM2201-2019-H2B1,2019210,9,{}
2019,HES2,NEM3102,Design of mechanical systems,NEM3102-2019-HES2,2019210,27,"{""q1"": 52.0, ""median"": 56.5, ""q3"": 61.0, ""whisker_low"": 42.0, ""whisker_high"": 74.0, ""outliers"": []}"
2019,HES2,NEM3201,Manufacturing materials,NEM3201-2019-HES2,2019210,19,"{""q1"": 53.0, ""median"": 60.0, ""q3"": 70.0, ""whisker_low"": 41.0, ""whisker_high"": 81.0, ""outliers"": []}"
2019,HES2,NEM3202,Fluid mechanics 2,NEM3202-2019-HES2,2019210,26,"{""q1"": 40.5, ""median"": 53.0, ""q3"": 63.5, ""whisker_low"": 14.0, ""whisker_high"": 78.0, ""outliers"": []}"
2019,HES2,NEM4202,Advanced engineering analysis,NEM4202-2019-HES2,2019210,17,"{""q1"": 51.0, ""median"": 58.0, ""q3"": 65.0, ""whisker_low"": 44.0, ""whisker_high"": 80.0, ""outliers"": [4.0]}"
2019,HES2,NNT6542,Mobile network design,NNT6542-2019-HES2,2019210,2,{}
2019,HEWB,NBC2002,Building regulations,NBC2002-2019-HEWB,2019190,3,{}
2019,HEWB,NBC3001,High rise development and compliance,NBC3001-2019-HEWB,2019190,2,{}
2019,HEWB,NBC3101,Project management practice,NBC3101-2019-HEWB,2019190,1,{}
2019,HEWB,NEA2102,Architectural design and theory,NEA2102-2019-HEWB,2019190,1,{}
2019,HEWB,NEA4102,Residential sustainable design,NEA4102-2019-HEWB,2019190,1,{}
2019,HEWB,NEC2103,Engineering materials & construction,NEC2103-2019-HEWB,2019190,20,"{""q1"": 50.0, ""median"": 56.0, ""q3"": 60.25, ""whisker_low"": 38.0, ""whisker_high"": 71.0, ""outliers"": [0.0, 90.0, 0.0, 20.0]}"
2019,HEWB,NEE2101,Electrical circuits,NEE2101-2019-HEWB,2019190,2,{}
2019,HEWB,NEF4201,Research project 2,NEF4201-2019-HEWB,2019190,1,{}
2019,H1B4,NBC1101,Maths for builders,NBC1101-2019-H1B4,2019140,41,"{""q1"": 40.0, ""median"": 56.0, ""q3"": 67.0, ""whisker_low"": 0.0, ""whisker_high"": 94.0, ""outliers"": []}"
2019,H1B4,NBC1103,Basic structural mechanics,NBC1103-2019-H1B4,2019140,44,"{""q1"": 35.5, ""median"": 54.0, ""q3"": 63.0, ""whisker_low"": 0.0, ""whisker_high"": 80.0, ""outliers"": []}"
2019,H1B4,NBC2002,Building regulations,NBC2002-2019-H1B4,2019140,28,"{""q1"": 60.0, ""median"": 69.0, ""q3"": 77.0, ""whisker_low"": 50.0, ""whisker_high"": 86.0, ""outliers"": [7.0]}"
2019,H1B4,NBC2109,Performance based solutions for building,NBC2109-2019-H1B4,2019140,43,"{""q1"": 60.0, ""median"": 64.0, ""q3"": 70.5, ""whisker_low"": 51.0, ""whisker_high"": 82.0, ""outliers"": [42.0, 14.0, 43.0]}"
2019,H1B4,NBD1101,Building design documentation,NBD1101-2019-H1B4,2019140,49,"{""q1"": 64.25, ""median"": 76.5, ""q3"": 86.0, ""whisker_low"": 61.0, ""whisker_high"": 95.0, ""outliers"": [0.0, 0.0, 0.0, 0.0, 0.0, 29.0, 12.0, 28.0, 5.0, 0.0]}"
2019,H1B4,NBD2100,Built environment 1,NBD2100-2019-H1B4,2019140,15,"{""q1"": 70.5, ""median"": 71.0, ""q3"": 77.0, ""whisker_low"": 61.0, ""whisker_high"": 84.0, ""outliers"": [87.0, 51.0]}"
2019,H1B4,NEC2103,Engineering materials & construction,NEC2103-2019-H1B4,2019140,53,"{""q1"": 53.0, ""median"": 62.0, ""q3"": 71.0, ""whisker_low"": 29.0, ""whisker_high"": 83.0, ""outliers"": [0.0, 0.0]}"
2019,H1B4,NEE2107,Telecommunications,NEE2107-2019-H1B4,2019140,36,"{""q1"": 60.0, ""median"": 72.5, ""q3"": 84.0, ""whisker_low"": 35.0, ""whisker_high"": 100.0, ""outliers"": [0.0]}"
2019,H1B4,NEF1102,Engineering physics 1,NEF1102-2019-H1B4,2019140,45,"{""q1"": 45.0, ""median"": 56.0, ""q3"": 68.0, ""whisker_low"": 16.0, ""whisker_high"": 94.0, ""outliers"": [0.0, 0.0, 10.0, 0.0, 5.0, 0.0]}"
2019,H1B4,NEF1104,Problem solving for engineers,NEF1104-2019-H1B4,2019140,55,"{""q1"": 51.5, ""median"": 62.0, ""q3"": 73.5, ""whisker_low"": 43.0, ""whisker_high"": 93.0, ""outliers"": [0.0, 2.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]}"
2019,H1B4,NEM1001,Algebra and calculus,NEM1001-2019-H1B4,2019140,3,{}
2019,H1B4,NEM2101,Mechanical engineering design,NEM2101-2019-H1B4,2019140,7,{}
2019,H1B4,NEM2102,Introduction to engineering materials,NEM2102-2019-H1B4,2019140,20,"{""q1"": 50.0, ""median"": 63.0, ""q3"": 74.25, ""whisker_low"": 20.0, ""whisker_high"": 86.0, ""outliers"": [10.0, 0.0]}"
2019,H1B3,NBC1101,Maths for builders,NBC1101-2019-H1B3,2019130,48,"{""q1"": 35.75, ""median"": 54.0, ""q3"": 68.5, ""whisker_low"": 0.0, ""whisker_high"": 95.0, ""outliers"": []}"
2019,H1B3,NBC1103,Basic structural mechanics,NBC1103-2019-H1B3,2019130,48,"{""q1"": 47.0, ""median"": 57.0, ""q3"": 65.0, ""whisker_low"": 23.0, ""whisker_high"": 90.0, ""outliers"": [0.0, 0.0, 3.0]}"
2019,H1B3,NBC2002,Building regulations,NBC2002-2019-H1B3,2019130,28,"{""q1"": 64.75, ""median"": 66.5, ""q3"": 71.25, ""whisker_low"": 60.0, ""whisker_high"": 80.0, ""outliers"": [50.0, 50.0, 38.0]}"
2019,H1B3,NBC2004,Building and construction studies,NBC2004-2019-H1B3,2019130,24,"{""q1"": 53.75, ""median"": 59.0, ""q3"": 74.25, ""whisker_low"": 43.0, ""whisker_high"": 83.0, ""outliers"": [22.0]}"
2019,H1B3,NBC2109,Performance based solutions for building,NBC2109-2019-H1B3,2019130,32,"{""q1"": 59.5, ""median"": 70.0, ""q3"": 73.25, ""whisker_low"": 50.0, ""whisker_high"": 81.0, ""outliers"": [25.0, 14.0, 25.0]}"
2019,H1B3,NBD1101,Building design documentation,NBD1101-2019-H1B3,2019130,44,"{""q1"": 64.5, ""median"": 79.0, ""q3"": 87.0, ""whisker_low"": 50.0, ""whisker_high"": 94.0, ""outliers"": [25.0, 0.0, 0.0, 9.0]}"
2019,H1B3,NBD2001,Architectural history and analysis,NBD2001-2019-H1B3,2019130,21,"{""q1"": 64.0, ""median"": 70.0, ""q3"": 73.0, ""whisker_low"": 58.0, ""whisker_high"": 85.0, ""outliers"": [0.0, 26.0]}"
2019,H1B3,NEA2102,Architectural design and theory,NEA2102-2019-H1B3,2019130,11,"{""q1"": 68.0, ""median"": 72.0, ""q3"": 78.0, ""whisker_low"": 59.0, ""whisker_high"": 87.0, ""outliers"": [0.0]}"
2019,H1B3,NEC2102,Solid mechanics,NEC2102-2019-H1B3,2019130,28,"{""q1"": 59.25, ""median"": 67.0, ""q3"": 72.25, ""whisker_low"": 45.0, ""whisker_high"": 83.0, ""outliers"": []}"
2019,H1B3,NEE2110,Engineering design and practice 2A,NEE2110-2019-H1B3,2019130,33,"{""q1"": 66.0, ""median"": 73.0, ""q3"": 83.0, ""whisker_low"": 50.0, ""whisker_high"": 95.0, ""outliers"": []}"
2019,H1B3,NEF1102,Engineering physics 1,NEF1102-2019-H1B3,2019130,48,"{""q1"": 53.5, ""median"": 66.0, ""q3"": 78.0, ""whisker_low"": 19.0, ""whisker_high"": 92.0, ""outliers"": [0.0, 0.0, 2.0]}"
2019,H1B3,NEF1104,Problem solving for engineers,NEF1104-2019-H1B3,2019130,49,"{""q1"": 19.0, ""median"": 56.0, ""q3"": 65.0, ""whisker_low"": 0.0, ""whisker_high"": 92.0, ""outliers"": []}"
2019,H1B3,NEF2101,Fluid mechanics 1,NEF2101-2019-H1B3,2019130,31,"{""q1"": 53.0, ""median"": 60.0, ""q3"": 71.5, ""whisker_low"": 27.0, ""whisker_high"": 98.0, ""outliers"": []}"
2019,H1B3,NEM1001,Algebra and calculus,NEM1001-2019-H1B3,2019130,2,{}
2019,H1B3,NEM2101,Mechanical engineering design,NEM2101-2019-H1B3,2019130,16,"{""q1"": 48.75, ""median"": 53.5, ""q3"": 65.0, ""whisker_low"": 44.0, ""whisker_high"": 80.0, ""outliers"": [9.0, 0.0]}"
2019,H1B3,NEM2102,Introduction to engineering materials,NEM2102-2019-H1B3,2019130,8,{}
2019,H1B2,NBC1101,Maths for builders,NBC1101-2019-H1B2,2019120,58,"{""q1"": 47.75, ""median"": 62.5, ""q3"": 70.0, ""whisker_low"": 19.0, ""whisker_high"": 100.0, ""outliers"": [0.0, 0.0, 0.0, 12.0, 2.0, 10.0]}"
2019,H1B2,NBC1103,Basic structural mechanics,NBC1103-2019-H1B2,2019120,52,"{""q1"": 39.0, ""median"": 50.5, ""q3"": 58.5, ""whisker_low"": 17.0, ""whisker_high"": 77.0, ""outliers"": [0.0]}"
2019,H1B2,NBC2002,Building regulations,NBC2002-2019-H1B2,2019120,23,"{""q1"": 57.5, ""median"": 66.0, ""q3"": 73.0, ""whisker_low"": 52.0, ""whisker_high"": 81.0, ""outliers"": [0.0, 18.0, 0.0, 33.0]}"
2019,H1B2,NBC2004,Building and construction studies,NBC2004-2019-H1B2,2019120,51,"{""q1"": 50.0, ""median"": 63.0, ""q3"": 76.0, ""whisker_low"": 11.0, ""whisker_high"": 91.0, ""outliers"": []}"
2019,H1B2,NBD1101,Building design documentation,NBD1101-2019-H1B2,2019120,37,"{""q1"": 77.0, ""median"": 83.0, ""q3"": 85.0, ""whisker_low"": 66.0, ""whisker_high"": 92.0, ""outliers"": [53.0, 53.0, 54.0, 0.0]}"
2019,H1B2,NEA2102,Architectural design and theory,NEA2102-2019-H1B2,2019120,31,"{""q1"": 69.0, ""median"": 74.0, ""q3"": 78.0, ""whisker_low"": 58.0, ""whisker_high"": 81.0, ""outliers"": [4.0, 39.0, 0.0]}"
2019,H1B2,NEC2102,Solid mechanics,NEC2102-2019-H1B2,2019120,20,"{""q1"": 61.75, ""median"": 70.5, ""q3"": 74.25, ""whisker_low"": 56.0, ""whisker_high"": 83.0, ""outliers"": [0.0, 30.0]}"
2019,H1B2,NEC2104,Engineering surveying,NEC2104-2019-H1B2,2019120,26,"{""q1"": 60.25, ""median"": 64.5, ""q3"": 72.0, ""whisker_low"": 51.0, ""whisker_high"": 87.0, ""outliers"": [34.0, 92.0, 91.0]}"
2019,H1B2,NEE2106,Computer programming for electrical engineers,NEE2106-2019-H1B2,2019120,30,"{""q1"": 68.0, ""median"": 72.5, ""q3"": 80.0, ""whisker_low"": 60.0, ""whisker_high"": 98.0, ""outliers"": [31.0, 27.0, 0.0]}"
2019,H1B2,NEF1202,Engineering physics 2,NEF1202-2019-H1B2,2019120,12,"{""q1"": 56.5, ""median"": 65.0, ""q3"": 75.5, ""whisker_low"": 54.0, ""whisker_high"": 92.0, ""outliers"": [0.0]}"
2019,H1B2,NEF2101,Fluid mechanics 1,NEF2101-2019-H1B2,2019120,42,"{""q1"": 57.0, ""median"": 67.0, ""q3"": 79.0, ""whisker_low"": 30.0, ""whisker_high"": 93.0, ""outliers"": [14.0]}"
2019,H1B2,NEM1001,Algebra and calculus,NEM1001-2019-H1B2,2019120,80,"{""q1"": 51.5, ""median"": 72.0, ""q3"": 84.0, ""whisker_low"": 10.0, ""whisker_high"": 97.0, ""outliers"": [0.0]}"
2019,HES1,EPM5500,Fundamentals of project management,EPM5500-2019-HES1,2019110,1,{}
2019,HES1,EPM5620,Project governance,EPM5620-2019-HES1,2019110,1,{}
2019,HES1,EPM5760,Project construction management,EPM5760-2019-HES1,2019110,7,{}
2019,HES1,JES0001,Cross institutional outbound,JES0001-2019-HES1,2019110,1,{}
2019,HES1,JXC0248,Approved overseas unit of study,JXC0248-2019-HES1,2019110,1,{}
2019,H1B1,NBC1111,Fundamentals of building construction,NBC1111-2019-H1B1,2019110,117,"{""q1"": 65.0, ""median"": 76.0, ""q3"": 82.0, ""whisker_low"": 44.0, ""whisker_high"": 96.0, ""outliers"": [39.0, 0.0, 0.0, 0.0, 9.0, 0.0, 0.0]}"
2019,H1B1,NBC2001,Building planning process,NBC2001-2019-H1B1,2019110,33,"{""q1"": 60.0, ""median"": 65.0, ""q3"": 71.0, ""whisker_low"": 46.0, ""whisker_high"": 76.0, ""outliers"": []}"
2019,HES1,NBC2101,Building and construction surveying,NBC2101-2019-HES1,2019110,5,{}
2019,HES1,NBC3001,High rise development and compliance,NBC3001-2019-HES1,2019110,89,"{""q1"": 58.75, ""median"": 67.5, ""q3"": 72.25, ""whisker_low"": 45.0, ""whisker_high"": 86.0, ""outliers"": [30.0, 37.0]}"
2019,HES1,NBC3002,Advanced building surveying,NBC3002-2019-HES1,2019110,49,"{""q1"": 68.0, ""median"": 78.5, ""q3"": 84.25, ""whisker_low"": 50.0, ""whisker_high"": 94.0, ""outliers"": []}"
2019,HES1,NBC3006,Construction site operations,NBC3006-2019-HES1,2019110,28,"{""q1"": 50.0, ""median"": 56.0, ""q3"": 74.0, ""whisker_low"": 19.0, ""whisker_high"": 88.0, ""outliers"": [12.0]}"
2019,HES1,NBC3101,Project management practice,NBC3101-2019-HES1,2019110,79,"{""q1"": 60.0, ""median"": 65.0, ""q3"": 72.0, ""whisker_low"": 45.0, ""whisker_high"": 87.0, ""outliers"": [0.0, 0.0, 41.0, 0.0]}"
2019,HES1,NBC4001,Procurement management,NBC4001-2019-HES1,2019110,30,"{""q1"": 62.0, ""median"": 67.0, ""q3"": 76.75, ""whisker_low"": 50.0, ""whisker_high"": 88.0, ""outliers"": []}"
2019,HES1,NBC4002,Advanced construction,NBC4002-2019-HES1,2019110,33,"{""q1"": 61.75, ""median"": 68.0, ""q3"": 76.25, ""whisker_low"": 40.0, ""whisker_high"": 94.0, ""outliers"": [36.0, 37.0]}"
2019,HES1,NBC4101,Construction management,NBC4101-2019-HES1,2019110,31,"{""q1"": 60.0, ""median"": 71.0, ""q3"": 77.0, ""whisker_low"": 35.0, ""whisker_high"": 94.0, ""outliers"": [0.0]}"
2019,H1B1,NBD2002,Building contract documentation,NBD2002-2019-H1B1,2019110,61,"{""q1"": 66.0, ""median"": 71.0, ""q3"": 77.0, ""whisker_low"": 61.0, ""whisker_high"": 85.0, ""outliers"": []}"
2019,HES1,NBD3002,Residential sustainable design,NBD3002-2019-HES1,2019110,33,"{""q1"": 52.0, ""median"": 77.0, ""q3"": 78.5, ""whisker_low"": 50.0, ""whisker_high"": 88.0, ""outliers"": [0.0, 0.0, 0.0]}"
2019,HES1,NBD3200,Urban design and development,NBD3200-2019-HES1,2019110,16,"{""q1"": 57.0, ""median"": 67.0, ""q3"": 71.5, ""whisker_low"": 44.0, ""whisker_high"": 83.0, ""outliers"": [30.0]}"
2019,H1B1,NEC2102,Solid mechanics,NEC2102-2019-H1B1,2019110,42,"{""q1"": 53.25, ""median"": 61.5, ""q3"": 71.0, ""whisker_low"": 36.0, ""whisker_high"": 96.0, ""outliers"": [0.0, 0.0, 0.0]}"
2019,H1B1,NEC2104,Engineering surveying,NEC2104-2019-H1B1,2019110,22,"{""q1"": 51.25, ""median"": 60.0, ""q3"": 69.25, ""whisker_low"": 42.0, ""whisker_high"": 83.0, ""outliers"": [0.0, 15.0]}"
2019,HES1,NEC3101,Structural analysis,NEC3101-2019-HES1,2019110,78,"{""q1"": 53.0, ""median"": 62.0, ""q3"": 76.75, ""whisker_low"": 31.0, ""whisker_high"": 94.0, ""outliers"": [0.0, 8.0, 0.0]}"
2019,HES1,NEC3102,Geotechnical engineering,NEC3102-2019-HES1,2019110,73,"{""q1"": 50.0, ""median"": 55.0, ""q3"": 67.0, ""whisker_low"": 26.0, ""whisker_high"": 90.0, ""outliers"": []}"
2019,HES1,NEC3103,Hydrology and water resources,NEC3103-2019-HES1,2019110,66,"{""q1"": 75.0, ""median"": 83.0, ""q3"": 87.0, ""whisker_low"": 65.0, ""whisker_high"": 98.0, ""outliers"": [25.0, 15.0, 0.0, 0.0]}"
2019,HES1,NEC4101,Environmental engineering 1,NEC4101-2019-HES1,2019110,64,"{""q1"": 58.0, ""median"": 65.0, ""q3"": 73.0, ""whisker_low"": 50.0, ""whisker_high"": 88.0, ""outliers"": [0.0]}"
2019,HES1,NEC4102,Structural engineering design 2,NEC4102-2019-HES1,2019110,65,"{""q1"": 62.75, ""median"": 66.5, ""q3"": 73.25, ""whisker_low"": 50.0, ""whisker_high"": 88.0, ""outliers"": [0.0, 0.0]}"
2019,H1B1,NEE2101,Electrical circuits,NEE2101-2019-H1B1,2019110,27,"{""q1"": 74.0, ""median"": 83.0, ""q3"": 88.5, ""whisker_low"": 54.0, ""whisker_high"": 100.0, ""outliers"": []}"
2019,HES1,NEE3103,Electrical machines,NEE3103-2019-HES1,2019110,50,"{""q1"": 50.0, ""median"": 60.0, ""q3"": 72.25, ""whisker_low"": 20.0, ""whisker_high"": 98.0, ""outliers"": [10.0, 15.0, 0.0, 8.0]}"
2019,HES1,NEE3104,Digital systems,NEE3104-2019-HES1,2019110,35,"{""q1"": 50.0, ""median"": 60.0, ""q3"": 69.0, ""whisker_low"": 41.0, ""whisker_high"": 81.0, ""outliers"": [0.0, 0.0, 0.0]}"
